product_id,name,Model,sku,UPC,URL,Image_URL,category_tree,QTY,price,Special_price,Cost_price,shipping,Status
145,Pro Beauty Conditioning Ionic Steam Hairsetter,PBHS6900NI,PBHS6900NI,97954069009,http://www.icuracao.com/pro-beauty-conditioning-ionic-steam-hairsetter.html,http://www.icuracao.com/media/catalog/product/p/r/product_PBHS6900NI_0.jpg,Fashion & Beauty_Hair Care_Hair Appliances ,10.0000,39.9900,,23.2800,6.99,1
146,Revlon 20 Roller Ionic Professional Hairsetter,RV261,RV261,,http://www.icuracao.com/equipo-i-oacute-nico-de-20-ruleros-profesionales.html,http://www.icuracao.com/media/catalog/product/p/r/product_RV261_0.jpg,Fashion & Beauty_Hair Care_Hair Appliances ,39.0000,27.9900,,16.2500,6.99,1
147,Bed Head Hot Head 1875W Ionic Dryer,BH407,BH407,818278010115          ,http://www.icuracao.com/hot-head-1875w-ionic-dryer.html,http://www.icuracao.com/media/catalog/product/p/r/product_BH407_0.jpg,Hair Care_Hair Appliances ,10.0000,29.9900,,22.5000,6.99,1
148,Pro Beauty Professional Hair Dryer,PBDR5882,PBDR5882,97954158826,http://www.icuracao.com/secador-de-pelo-profesional.html,http://www.icuracao.com/media/catalog/product/p/r/product_PBDR5882_0.jpg,Fashion & Beauty_Hair Care_Hair Appliances ,10.0000,59.9900,,31.7500,6.99,1
150,Revlon Hot Air Styler and Dryer,RV444,RV444,761318204442,http://www.icuracao.com/modelador-y-secador-de-aire-caliente.html,http://www.icuracao.com/media/catalog/product/p/r/product_RV444_0.jpg,Fashion & Beauty_Hair Care_Hair Appliances ,10.0000,26.9900,,15.9000,6.99,1
152,Revlon 1875 Watt Ionic Hair Dryer- Pink,RV474N7,RV474N7,761318004745,http://www.icuracao.com/secador-de-pelo-i-oacute-nico-de-1875-w.html,http://www.icuracao.com/media/catalog/product/p/r/product_RV474N7_0.jpg,Fashion & Beauty_Hair Care_Hair Appliances ,10.0000,24.9900,,14.7000,6.99,1
153,Revlon Tourmaline Ionic Lightweight Hair Dryer,RV544,RV544,885370360110          ,http://www.icuracao.com/1875-tourmaline-ionic-lightweight-hair-dryer.html,http://www.icuracao.com/media/catalog/product/p/r/product_RV544_0.jpg,Hair Care_Hair Appliances ,10.0000,37.9900,,22.7000,6.99,1
154,Revlon Amber Waves 1875W Ionic Styler Dryer,RV670AW,RV670AW,761318016700,http://www.icuracao.com/secador-de-cabello-i-oacute-nico-amber-waves-1875w.html,http://www.icuracao.com/media/catalog/product/p/r/product_RV670AW_0.jpg,Fashion & Beauty_Hair Care_Hair Appliances ,10.0000,34.9900,,19.5000,6.99,1
155,Revlon Amber Waves1875W Ionic Hard Hair Bonnet Dryer,RV673AW,RV673AW,761318006732,http://www.icuracao.com/1875w-secador-de-pelo-i-oacute-nico-hard-bonnet-amber-waves-1875-w.html,http://www.icuracao.com/media/catalog/product/p/r/product_RV673AW_0.jpg,Fashion & Beauty_Hair Care_Hair Appliances ,10.0000,49.9900,,29.2500,6.99,1
158,1.5&quot; Curl-Up Styling Iron,BH114,BH114,688575117004          ,http://www.icuracao.com/1-5-quot-curl-up-styling-iron.html,http://www.icuracao.com/media/catalog/product/p/r/product_BH114_0.jpg,Hair Care_Hair Appliances ,10.0000,27.9900,,16.5000,6.99,1
169,Alpen 8x25 Pink Wide Angle Binoculars,263PINK,cur-7896-263PINK,078729898505          ,http://www.icuracao.com/8x25-pink-wide-angle-binoculars.html,http://www.icuracao.com/media/catalog/product/p/r/product_263PINK_0.jpg,Lifestyle,10.0000,83.9900,,40.0000,9.99,1
171,Alpen Pro 10x42 Waterproof Binoculars,391GISR,cur-7896-391GISR,645420700293          ,http://www.icuracao.com/pro-10x42-waterproof-binoculars.html,http://www.icuracao.com/media/catalog/product/p/r/product_391GISR_0.jpg,Lifestyle,10.0000,262.0000,,122.5500,9.99,1
173,Texsport Riverstone Square Dome Tent,1102,cur-7896-1102,3274870353369         ,http://www.icuracao.com/riverstone-square-dome-tent.html,http://www.icuracao.com/media/catalog/product/p/r/product_cur-7896-1102_0.jpg,Lifestyle,10.0000,44.9900,,29.2000,15.99,1
174,Texsport Hastings Square Dome Tent,1941,cur-7896-1941,077496129096          ,http://www.icuracao.com/hastings-square-dome-tent.html,http://www.icuracao.com/media/catalog/product/p/r/product_cur-7896-1941_0.jpg,Lifestyle,10.0000,49.9900,,32.4000,15.99,1
176,Texsport Lazy River 2-Room Cabin Tent,1335,cur-7896-1335,885370114850          ,http://www.icuracao.com/lazy-river-2-room-cabin-tent.html,http://www.icuracao.com/media/catalog/product/p/r/product_cur-7896-1335_0.jpg,Lifestyle,10.0000,199.9900,,129.5000,15.99,1
177,Texsport Wild River 2-Room Cabin Tent,1337,1337,49794013377,http://www.icuracao.com/lazy-river-2-habitaciones-cabina-carpa.html,http://www.icuracao.com/media/catalog/product/p/r/product_cur-7896-1337_0.jpg,,10.0000,249.9900,,149.5800,15.99,1
178,Texsport Big Horn 3-Room Family Cabin Tent,1404,cur-7896-1404,3351500911110         ,http://www.icuracao.com/big-horn-3-room-family-cabin-tent.html,http://www.icuracao.com/media/catalog/product/p/r/product_cur-7896-1404_0.jpg,Lifestyle,10.0000,379.9900,,248.0000,15.99,1
180,Igloo Duo Stowe Cooler Tote - Celadon,56214,56214,6700014358084         ,http://www.icuracao.com/bolso-igloo-refrigerante-verde.html,http://www.icuracao.com/media/catalog/product/p/r/product_cur-7896-56214_0.jpg,Fashion & Beauty_Handbags_Lifestyle_Sporting Goods,10.0000,25.9900,,16.7500,5.99,1
181,Igloo Island Breeze 28 Qt. Roller,45069,45069,34223450694,http://www.icuracao.com/island-breeze-28-roller.html,http://www.icuracao.com/media/catalog/product/p/r/product_cur-7896-45069_0.jpg,Lifestyle,10.0000,45.9900,,25.6800,5.99,1
183,Igloo 40 Qt. Cool Fusion Roller Cooler,45438,45438,078729815052          ,http://www.icuracao.com/igloo-40-qt-cool-fusion-roller-cooler.html,http://www.icuracao.com/media/catalog/product/p/r/product_cur-7896-45438_0.jpg,Fashion & Beauty_Handbags_Lifestyle_Sporting Goods,10.0000,104.9900,,68.0000,5.99,1
184,The Scouter Hard Anodized Cookware Set,13412,13412,49794010826,http://www.icuracao.com/el-scouter-duro-juego-de-ollas-anodizado.html,http://www.icuracao.com/media/catalog/product/p/r/product_cur-7896-13412_0.jpg,For The Home_Kitchen_Cookware,10.0000,39.9900,,23.5000,6.99,1
185,Texsport Family Stainless Steel Cook Set,13435,13435,711719990093          ,http://www.icuracao.com/familia-de-acero-inoxidable-juego-de-cook.html,http://www.icuracao.com/media/catalog/product/p/r/product_cur-7896-13435_0.jpg,For The Home_Kitchen_Cookware_Lifestyle,15.0000,59.9900,,39.8700,6.99,1
186,Texsport Pre Seasoned Cast Iron Kit,14001,14001,49794140011,http://www.icuracao.com/prefabricados-sazonada-kit-de-hierro.html,http://www.icuracao.com/media/catalog/product/p/r/product_cur-7896-14001_0.jpg,For The Home_Kitchen_Cookware,10.0000,119.9900,,65.9600,6.99,1
188,El Rio Hammock,14257,14257,49794142572,http://www.icuracao.com/el-r-iacute-o-hamaca.html,http://www.icuracao.com/media/catalog/product/p/r/product_cur-7896-14257_0.jpg,,25.0000,39.9900,,23.8000,6.99,1
190,Deluxe Air Bed with Built In Battery Pump- Twin,22400,22400,028886209201          ,http://www.icuracao.com/deluxe-air-beds-with-built-in-battery-pump-twin.html,http://www.icuracao.com/media/catalog/product/p/r/product_cur-7896-22400_0.jpg,Lifestyle,10.0000,46.9900,,30.4000,6.99,1
192,Deluxe Air Beds with Built In Battery Pump- Queen,22410,22410,49794224100,http://www.icuracao.com/deluxe-air-beds-with-built-in-battery-pump-queen.html,http://www.icuracao.com/media/catalog/product/p/r/product_cur-7896-22410_0.jpg,,35.0000,79.9900,,37.7700,6.99,1
193,Crystal Bay Hammock Stand Combo,14286,14286,49794142862,http://www.icuracao.com/crystal-bay-hammock-stand-combo.html,http://www.icuracao.com/media/catalog/product/p/r/product_cur-7896-14286_0.jpg,,52.0000,99.9900,,62.9700,6.99,1
194,Sunset Bay Hammock Stand Combo,14288,14288,49794142886,http://www.icuracao.com/sunset-bay-hammock-stand-combo.html,http://www.icuracao.com/media/catalog/product/p/r/product_cur-7896-14288_0.jpg,,26.0000,219.9900,,92.9900,6.99,1
199,Hamilton Beach Big Mouth 14 Cup Food Processor,70570,70570,719346524544          ,http://www.icuracao.com/hamilton-beach-big-mouth-14-cup-food-processor.html,http://www.icuracao.com/media/catalog/product/p/r/product_cur-7896-70570_0.jpg,For The Home_Kitchen_Blenders, Food Processors & Juicers,10.0000,89.9900,,55.1100,6.99,1
201,Hamilton Beach Big Mouth Deluxe 14 Cup Food Processor,70575,70575,40094705757,http://www.icuracao.com/big-mouth-14-deluxe-procesador-de-alimentos-14-copa.html,http://www.icuracao.com/media/catalog/product/p/r/product_cur-7896-70575_0.jpg,For The Home_Kitchen_Blenders, Food Processors & Juicers,10.0000,109.9900,,66.1900,6.99,1
202,Hamilton Beach Big Mouth Duo 14 Cup Food Processor,70579,70579,40094705795,http://www.icuracao.com/big-mouth-14-deluxe-procesador-de-alimentos-14-copa-202.html,http://www.icuracao.com/media/catalog/product/p/r/product_cur-7896-70579_0.jpg,For The Home_Kitchen_Blenders, Food Processors & Juicers,15.0000,129.9900,,70.3400,6.99,1
203,Hamilton Beach ChefPrep 525 Watt Food Processor,70670,70670,022548220870          ,http://www.icuracao.com/hamilton-beach-chefprep-525-watt-food-processor.html,http://www.icuracao.com/media/catalog/product/p/r/product_cur-7896-70670_0.jpg,For The Home_Kitchen_Blenders, Food Processors & Juicers,10.0000,72.9900,,43.3100,6.99,1
204,Hamilton Beach 10 Cup Food Processor,70760,70760,037988482061          ,http://www.icuracao.com/hamilton-beach-10-cup-food-processor.html,http://www.icuracao.com/media/catalog/product/p/r/product_cur-7896-70760_0.jpg,For The Home_Kitchen_Blenders, Food Processors & Juicers,10.0000,76.9900,,45.7600,6.99,1
213,Panasonic Genius Prestige NNSD997S Inverter Microwave Oven 1200W- Stainless Steel,NNSD997S,NNSD997S,045496901905          ,http://www.icuracao.com/panasonic-genius-prestige-nnsd997s-inverter-microwave-oven-1200w-stainless-steel.html,http://www.icuracao.com/media/catalog/product/p/r/product_NNSD997S_7.jpg,For The Home_Kitchen,10.0000,287.9900,,187.0000,22.99,1
216,Haier HMC720BEWW 0.7 Cu. Ft. 700 Watt Microwave- White,HMC720BEWW,HMC720BEWW,6943690401006         ,http://www.icuracao.com/haier-0-7-cu-ft-microondas-de-700w-blanco.html,http://www.icuracao.com/media/catalog/product/p/r/product_HMC720BEWW_6.jpg,For The Home_Kitchen,10.0000,99.9900,,69.5000,22.99,1
218,Hamilton Beach 5 Cup Coffeemaker- Black,48136,48136,40094481361,http://www.icuracao.com/hamilton-beach-5-cup-coffeemaker-black.html,http://www.icuracao.com/media/catalog/product/p/r/product_cur-7896-48136_0.jpg,For The Home_Kitchen,10.0000,24.9900,,16.0200,6.99,1
221,Proctor Silex 12 Cup Coffeemaker- Red,43603,43603,22333436035,http://www.icuracao.com/proctor-silex-12-cup-coffeemaker-red.html,http://www.icuracao.com/media/catalog/product/p/r/product_cur-7896-43603_0.jpg,For The Home_Kitchen,15.0000,24.9900,,16.2100,6.99,1
223,Proctor Silex Programmable 12 Cup Coffeemaker- Black,43672,43672,885370138405          ,http://www.icuracao.com/proctor-silex-programmable-12-cup-coffeemaker-black.html,http://www.icuracao.com/media/catalog/product/p/r/product_cur-7896-43672_0.jpg,For The Home_Kitchen,10.0000,30.9900,,19.9000,6.99,1
224,Proctor Silex Programmable 12 Cup Coffeemaker- White,43671,43671,22333436714,http://www.icuracao.com/proctor-silex-programmable-12-cup-coffeemaker-white.html,http://www.icuracao.com/media/catalog/product/p/r/product_cur-7896-43671_0.jpg,For The Home_Kitchen,37.0000,32.9900,,19.9000,6.99,1
225,Hamilton Beach BrewStation 10 Cup Coffeemaker,47380,47380,40094473809,http://www.icuracao.com/brewstation-cafetera-de-10-tazas.html,http://www.icuracao.com/media/catalog/product/p/r/product_cur-7896-47380_0.jpg,For The Home_Kitchen,18.0000,49.9900,,32.6800,6.99,1
226,Hamilton Beach Ensemble 12 Cup Coffeemaker - Black,43254R,43254R,845620013890          ,http://www.icuracao.com/hamilton-beach-ensemble-12-cup-coffeemaker-black.html,http://www.icuracao.com/media/catalog/product/p/r/product_43254R_0.jpg,For The Home_Kitchen,12.0000,64.9900,,39.0900,12.99,1
227,Hamilton Beach 49854 Programmable Thermal 10 Cup Coffeemaker,49854,49854,663293103263          ,http://www.icuracao.com/hamilton-beach-49854-programmable-thermal-10-cup-coffeemaker.html,http://www.icuracao.com/media/catalog/product/p/r/product_cur-7896-49854_0.jpg,For The Home_Kitchen,10.0000,57.9900,,37.5700,6.99,1
232,Hamilton Beach Stay or Go Custom Pair Coffeemaker,45237R,45237R,681066865194          ,http://www.icuracao.com/hamilton-beach-stay-or-go-custom-pair-coffeemaker.html,http://www.icuracao.com/media/catalog/product/p/r/product_45237R_0.jpg,For The Home_Kitchen,10.0000,89.9900,,57.9600,12.99,1
236,Garmin eTrex 10 Handheld 2.2" GPS Navigator ,ETREX10,ETREX10,857603002029          ,http://www.icuracao.com/garmin-etrex-10-navegador-gps-de-mano-2-2-quot-blanco-y-negro-usb-20-horas.html,http://www.icuracao.com/media/catalog/product/p/r/product_etrex10_5_1.jpg,Electronics_Car Electronics_GPS_Handheld GPS_Sporting Goods,10.0000,119.9900,,106.0000,10.99,1
241,Garmin eTrex 20 Handheld GPS Navigator - 2.2&quot; - 65536 Colors (16-bit) - microSD Card - USB - 20 Hour,ETREX20,ETREX20,550001392568          ,http://www.icuracao.com/garmin-etrex-20-handheld-gps-navigator-2-2-quot-65536-colors-16-bit-microsd-card-usb-20-hour.html,http://www.icuracao.com/media/catalog/product/p/r/product_ETREX20_5.jpg,GPS,10.0000,215.9900,,161.9400,10.99,1
242,Garmin Approach G3 Golf GPS Navigator - 2.6&quot; - Touchscreen - USB - 15 Hour,APPROACHG3,APPROACHG3,608940544983          ,http://www.icuracao.com/garmin-approach-g3-golf-gps-navigator-2-6-quot-touchscreen-usb-15-hour.html,http://www.icuracao.com/media/catalog/product/p/r/product_APPROACHG3_5.jpg,GPS,10.0000,262.9900,,197.2000,10.99,1
243,Garmin GPSMAP 78 Handheld GPS Navigator - 2.6&quot; - 65536 Colors (16-bit) - microSD Card - USB - 20 Hour,GPSMAP78,GPSMAP78,027856246581          ,http://www.icuracao.com/garmin-gpsmap-78-handheld-gps-navigator-2-6-quot-65536-colors-16-bit-microsd-card-usb-20-hour.html,http://www.icuracao.com/media/catalog/product/p/r/product_GPSMAP78_5.jpg,GPS,10.0000,285.9900,,214.3500,10.99,1
244,Garmin eTrex 30 Handheld GPS Navigator - 2.2&quot; - 65536 Colors (16-bit) - Altimeter, Compass - microSD Card - USB - 20 Hour,ETREX30,ETREX30,037988482030          ,http://www.icuracao.com/garmin-etrex-30-handheld-gps-navigator-2-2-quot-65536-colors-16-bit-altimeter-compass-microsd-card-usb-20-hour.html,http://www.icuracao.com/media/catalog/product/p/r/product_ETREX30_7.jpg,GPS,10.0000,323.9900,,242.9300,10.99,1
246,Garmin GPSMAP 62 Handheld GPS Navigator - 2.6&quot; - 65536 Colors (16-bit) - USB - 20 Hour,GPSMAP62,GPSMAP62,845620038091          ,http://www.icuracao.com/garmin-gpsmap-62-handheld-gps-navigator-2-6-quot-65536-colors-16-bit-usb-20-hour.html,http://www.icuracao.com/media/catalog/product/p/r/product_GPSMAP62_5.jpg,GPS,10.0000,376.9900,,283.4000,10.99,1
247,TomTom VIA 1405 TM Automobile Portable GPS Navigator - 4.3&quot; - Touchscreen - Lane Assist, Junction View, Text-to-Speech, Voice Prompt - USB - 2 Hour,1EN401903,1EN401903,845620031283          ,http://www.icuracao.com/tomtom-via-1405-tm-automobile-portable-gps-navigator-4-3-quot-touchscreen-lane-assist-junction-view-text-to-speech-voice-prompt-usb-2-hour.html,http://www.icuracao.com/media/catalog/product/p/r/product_1EN401903_5.jpg,GPS,10.0000,187.9900,,141.3200,10.99,1
249,Magellan RoadMate 2045T-LM Automobile Portable GPS Navigator - 4.3&quot; - Touchscreen - Speaker - microSD Card - Lane Assist, Text-to-Speech, Basic Pedestrian Mode - USB - 2 Hour,ROADMATE2045TLM,ROADMATE2045TLM,804926059148          ,http://www.icuracao.com/magellan-roadmate-2045t-lm-automobile-portable-gps-navigator-4-3-quot-touchscreen-speaker-microsd-card-lane-assist-text-to-speech-basic-pedestrian-mode-usb-2-hour.html,http://www.icuracao.com/media/catalog/product/p/r/product_ROADMATE2045TLM_5.jpg,GPS,10.0000,116.9900,,87.3600,10.99,1
250,Magellan RoadMate 2036-MU Automobile Portable GPS Navigator - 4.3&quot; - Touchscreen - Speaker - Lane Assist, Text-to-Speech, Voice Prompt - USB - 2 Hour,ROADMATE2036MU,ROADMATE2036MU,045496719227          ,http://www.icuracao.com/magellan-roadmate-2036-mu-automobile-portable-gps-navigator-4-3-quot-touchscreen-speaker-lane-assist-text-to-speech-voice-prompt-usb-2-hour.html,http://www.icuracao.com/media/catalog/product/p/r/product_ROADMATE2036MU_7.jpg,GPS,10.0000,116.9900,,87.3600,10.99,1
251,Magellan RoadMate 1424-LM Automobile Portable GPS Navigator - 4.3&quot; - Touchscreen - Speaker - Text-to-Speech, Voice Prompt - USB - 2 Hour,ROADMATE1424LM,ROADMATE1424LM,045496780333          ,http://www.icuracao.com/magellan-roadmate-1424-lm-automobile-portable-gps-navigator-4-3-quot-touchscreen-speaker-text-to-speech-voice-prompt-usb-2-hour.html,http://www.icuracao.com/media/catalog/product/p/r/product_ROADMATE1424LM_7.jpg,GPS,10.0000,118.9900,,89.1500,10.99,1
256,Magellan RoadMate 5045 Automobile Portable GPS Navigator - 5&quot; - Touchscreen - microSD Card - Lane Assist, Voice Prompt - USB - 2 Hour,ROADMATE5045,ROADMATE5045,079767494865          ,http://www.icuracao.com/magellan-roadmate-5045-automobile-portable-gps-navigator-5-quot-touchscreen-microsd-card-lane-assist-voice-prompt-usb-2-hour.html,http://www.icuracao.com/media/catalog/product/p/r/product_ROADMATE5045_6.jpg,GPS,10.0000,138.9900,,104.2600,10.99,1
268,Sony Xplod CFD-G700CP Radio/CD/Cassette Player/ Boombox,CFDG700CP,04C-868-CFDG700CP,,http://www.icuracao.com/sony-xplod-cfd-g700cp-radio-cd-cassette-player-boombox.html,http://www.icuracao.com/media/catalog/product/0/4/04c-868-cfdg700cp.jpg,Electronics_Audio & MP3's_Stereos & Docks_Boomboxes ,1.0000,169.9900,,101.0300,19.99,1
281,Canon PC430 Personal Copier - Analog Copier - 4 cpm Mono - Laser,PC430,PC430,027242561731          ,http://www.icuracao.com/canon-pc430-personal-copier-analog-copier-4-cpm-mono-laser.html,http://www.icuracao.com/media/catalog/product/p/r/product_PC430_5.jpg,Electronics_Computers & Tablets_Printers, Scanners & More,10.0000,296.9900,,223.0400,24.99,1
282,Canon CanoScan LIDE 110 Flatbed Scanner - 48-bit Color - 16-bit Grayscale - USB,LIDE110,LIDE110,027242825734          ,http://www.icuracao.com/canon-canoscan-lide-110-flatbed-scanner-48-bit-color-16-bit-grayscale-usb.html,http://www.icuracao.com/media/catalog/product/p/r/product_LIDE110_6.jpg,Electronics_Computers & Tablets_Printers, Scanners & More,10.0000,71.9900,,54.0500,24.99,1
284,Canon CanoScan LIDE 210 Flatbed Scanner - 48-bit Color - 16-bit Grayscale - USB,LIDE210,LIDE210,045496719357          ,http://www.icuracao.com/canon-canoscan-lide-210-flatbed-scanner-48-bit-color-16-bit-grayscale-usb.html,http://www.icuracao.com/media/catalog/product/p/r/product_LIDE210_6.jpg,Electronics_Computers & Tablets_Printers, Scanners & More,10.0000,107.9900,,81.0000,24.99,1
285,Epson Perfection V33 Flatbed Scanner - 48-bit Color - 16-bit Grayscale - USB,PERFECTIONV33,PERFECTIONV33,027242823266          ,http://www.icuracao.com/epson-perfection-v33-flatbed-scanner-48-bit-color-16-bit-grayscale-usb.html,http://www.icuracao.com/media/catalog/product/p/r/product_PERFECTIONV33_6.jpg,Electronics_Computers & Tablets_Printers, Scanners & More,10.0000,91.9900,,68.8500,24.99,1
286,Epson Perfection V330 Flatbed Scanner / USB,PERFECTIONV330,PERFECTIONV330,885370335170          ,http://www.icuracao.com/epson-perfection-v330-flatbed-scanner-usb.html,http://www.icuracao.com/media/catalog/product/p/e/perfectionv330.500x500..jpg,Electronics_Computers & Tablets_Printers, Scanners & More,10.0000,130.9900,,97.9400,24.99,1
287,Canon CanoScan LiDE 700F Color Image Scanner - 48 bit Color - 24 bit Grayscale - USB,LIDE700,LIDE700,018208275281          ,http://www.icuracao.com/canon-canoscan-lide-700f-color-image-scanner-48-bit-color-24-bit-grayscale-usb.html,http://www.icuracao.com/media/catalog/product/p/r/product_LIDE700_7.jpg,Electronics_Computers & Tablets_Printers, Scanners & More,10.0000,153.9900,,117.0000,24.99,1
288,Canon CanoScan 5600F Color Image Scanner - 48 bit Color - 24 bit Grayscale,CS5600F,CS5600F,3607342386419         ,http://www.icuracao.com/canon-canoscan-5600f-color-image-scanner-48-bit-color-24-bit-grayscale.html,http://www.icuracao.com/media/catalog/product/p/r/product_CS5600F_7.jpg,Electronics_Computers & Tablets_Printers, Scanners & More,10.0000,153.9900,,115.2900,24.99,1
289,Brother DS600 Handheld Scanner - 48 bit Color - 8 bit Grayscale - 600 dpi - USB,DS600,DS600,719346146319          ,http://www.icuracao.com/brother-ds600-handheld-scanner-48-bit-color-8-bit-grayscale-600-dpi-usb.html,http://www.icuracao.com/media/catalog/product/p/r/product_DS600_7.jpg,Electronics_Computers & Tablets_Printers, Scanners & More,10.0000,184.9900,,140.0000,24.99,1
290,Epson Perfection V500 Photo Scanner - 48 bit Color - 16 bit Grayscale - USB,PERFECTIONV500,PERFECTIONV500,636926020138          ,http://www.icuracao.com/epson-perfection-v500-photo-scanner-48-bit-color-16-bit-grayscale-usb.html,http://www.icuracao.com/media/catalog/product/p/r/product_PERFECTIONV500_7.jpg,Electronics_Computers & Tablets_Printers, Scanners & More,10.0000,211.9900,,161.0000,24.99,1
291,Brother Personal FAX-575 Fax Machine,FAX575,FAX575,3607342128231         ,http://www.icuracao.com/brother-personal-fax-575-fax-machine.html,http://www.icuracao.com/media/catalog/product/p/r/product_FAX575_7.jpg,Electronics_Computers & Tablets_Printers, Scanners & More,10.0000,75.9900,,56.5400,24.99,1
292,Panasonic KX-FP205 Plain Paper Thermal Transfer Fax / Copier ,KXFP205,KXFP205,094922794642          ,http://www.icuracao.com/panasonic-kx-fp205-plain-paper-thermal-transfer-fax-copier.html,http://www.icuracao.com/media/catalog/product/p/r/product_KXFP205_7.jpg,Electronics_Computers & Tablets_Printers, Scanners & More,10.0000,80.9900,,60.8600,24.99,1
293,Brother IntelliFAX 775 Plain Paper Fax Machine ,PPF775,PPF775,046838049620          ,http://www.icuracao.com/brother-intellifax-775-plain-paper-fax-machine.html,http://www.icuracao.com/media/catalog/product/p/r/product_PPF775_7.jpg,Electronics_Computers & Tablets_Printers, Scanners & More,10.0000,86.9900,,64.9200,24.99,1
295,Brother IntelliFax Fax ,PPF1270E,PPF1270E,018208275267          ,http://www.icuracao.com/brother-intellifax-1270e-facsimile-plain-paper-fax-monochrome-copier.html,http://www.icuracao.com/media/catalog/product/p/r/product_PPF1270E_7.jpg,Electronics_Computers & Tablets_Printers, Scanners & More,10.0000,109.9900,,82.2000,24.99,1
296,Brother FAX-275 Thermal Transfer Fax Machine - Monochrome Copier,FAX275,FAX275,885370332889          ,http://www.icuracao.com/brother-fax-275-thermal-transfer-fax-machine-monochrome-copier.html,http://www.icuracao.com/media/catalog/product/f/a/fax275.500x500..jpg,Electronics_Computers & Tablets_Printers, Scanners & More,10.0000,116.9900,,87.4300,24.99,1
298,Panasonic KX-FL511 Plain Paper Laser Fax / Copier ,KXFL511,KXFL511,711719220374          ,http://www.icuracao.com/panasonic-kx-fl511-plain-paper-laser-fax-copier.html,http://www.icuracao.com/media/catalog/product/p/r/product_KXFL511_7.jpg,Electronics_Computers & Tablets_Printers, Scanners & More,10.0000,174.9900,,131.0000,24.99,1
299,Brother Fax-2820 Laser Plain Paper Fax / Copier,FAX2820,FAX2820,711719220725          ,http://www.icuracao.com/brother-fax-2820-laser-plain-paper-fax-copier.html,http://www.icuracao.com/media/catalog/product/p/r/product_FAX2820_7.jpg,Electronics_Computers & Tablets_Printers, Scanners & More,10.0000,220.9900,,165.9700,24.99,1
300,Panasonic KX-FLM671 Laser Multifunction Printer & Fax,KXFLM671,KXFLM671,045496741747          ,http://www.icuracao.com/panasonic-kx-flm671-laser-multifunction-printer-fax.html,http://www.icuracao.com/media/catalog/product/p/r/product_KXFLM671_6.jpg,Electronics_Computers & Tablets_Printers, Scanners & More,10.0000,225.9900,,169.4500,24.99,1
301,Brother IntelliFAX 2920 Plain Paper Laser Fax / Copier ,FAX2920,FAX2920,046838064128          ,http://www.icuracao.com/brother-intellifax-2920-plain-paper-laser-fax-copier.html,http://www.icuracao.com/media/catalog/product/p/r/product_FAX2920_7.jpg,Electronics_Computers & Tablets_Printers, Scanners & More,10.0000,346.9900,,260.7300,24.99,1
304,Brother HL-2240D Laser Printer,HL2240D,HL2240D,050332180383          ,http://www.icuracao.com/brother-hl-2240d-laser-printer.html,http://www.icuracao.com/media/catalog/product/h/l/hl2240d.jpg,Electronics_Computers & Tablets_Printers, Scanners & More,27.0000,199.9900,,124.0000,29.99,1
308,Brother HL-3045CN Color Printer ,HL3045CN,HL3045CN,640282002592          ,http://www.icuracao.com/impresora-led-brother-hl-3045cn.html,http://www.icuracao.com/media/catalog/product/p/r/product_HL3045CN_7.jpg,Electronics_Computers & Tablets_Printers, Scanners & More,10.0000,399.9900,,253.0000,29.99,1
312,Canon PIXMA iP2702 Inkjet Printer,IP2702,IP2702,,http://www.icuracao.com/canon-pixma-ip2702-inkjet-printer.html,http://www.icuracao.com/media/catalog/product/i/p/ip2702.jpg,Electronics_Computers & Tablets_Printers, Scanners & More,10.0000,59.9900,,46.0000,9.99,1
313,HP HPDJ1000 Deskjet Printer,HPDJ1000,HPDJ1000,735078018687          ,http://www.icuracao.com/impresora-l-aacute-ser-brother-hl-4570cdw-color-30-ppm-mono-30-ppm-color-2400-x-600-dpi-usb-usb-fast-ethernet-wi-fi-pc-mac.html,http://www.icuracao.com/media/catalog/product/h/p/hpdj1000.jpg,Electronics_Computers & Tablets_Printers, Scanners & More,94.0000,59.9900,,28.8000,9.99,1
328,Super Scrabble® ,1079,1079,050332180680          ,http://www.icuracao.com/super-scrabble.html,http://www.icuracao.com/media/catalog/product/p/r/product_cur-7896-1079_0.jpg,Kids & Babies_Toys,10.0000,35.9900,,21.0000,6.99,1
329,Monopoly The Mega Edition,1104WM,1104WM,885170045033          ,http://www.icuracao.com/monopoly-the-mega-edition.html,http://www.icuracao.com/media/catalog/product/p/r/product_1104WM_0.jpg,Kids & Babies_Toys,10.0000,40.9900,,24.0000,6.99,1
330,Risk® 1959 ,1121,1121,885370367812          ,http://www.icuracao.com/risk-1959.html,http://www.icuracao.com/media/catalog/product/p/r/product_cur-7896-1121_0.jpg,Kids & Babies_Toys,10.0000,40.9900,,24.0000,6.99,1
331,Monopoly® Classic Edition ,1126,1126,710425396052          ,http://www.icuracao.com/monopoly-classic-edition.html,http://www.icuracao.com/media/catalog/product/p/r/product_cur-7896-1126_0.jpg,Kids & Babies_Toys,10.0000,30.9900,,15.0000,6.99,1
332,Clue® Classic Edition ,1137,1137,640282001878          ,http://www.icuracao.com/clue-classic-edition.html,http://www.icuracao.com/media/catalog/product/p/r/product_cur-7896-1137_0.jpg,Kids & Babies_Toys,8.0000,20.9900,,12.5000,6.99,1
